date,home,away,venue,total_runs,opening_total,closing_total,temp,relh,eff_wind
2025-05-20,COL,PHI,Coors Field,11,10.5,12.5,70.0,22.1,-14.0
2025-05-20,SF,KC,Oracle Park,5,8.083,7.667,63.0,59.5,11.0
2025-05-20,LAD,ARI,Dodger Stadium,7,9.083,9.167,77.0,30.1,0.0
2025-05-21,PIT,CIN,PNC Park,4,8.167,7.917,65.0,70.5,-6.0
2025-05-21,TB,HOU,George M. Steinbrenner Field,12,8.833,8.5,91.0,57.6,0.0
2025-05-21,MIN,CLE,Target Field,11,7.333,7.5,57.0,89.3,-18.0
2025-05-21,STL,DET,Busch Stadium,6,8.5,8.25,66.0,45.4,18.0
2025-05-21,CHW,SEA,Rate Field,11,8.333,8.417,51.0,83.1,11.0
2025-05-21,SF,KC,Oracle Park,12,7.5,7.417,65.0,48.9,8.0
2025-05-21,MIN,CLE,Target Field,6,7.333,7.5,46.0,82.9,-5.0
2025-05-21,BOS,NYM,Fenway Park,6,8.0,7.083,52.0,82.7,-3.0
2025-05-21,NYY,TEX,Yankee Stadium,7,7.75,7.5,53.0,73.9,-10.0
2025-05-21,COL,PHI,Coors Field,14,11.5,11.167,75.0,21.8,0.0
2025-05-21,LAD,ARI,Dodger Stadium,4,9.083,9.167,75.0,40.4,2.0
2025-05-22,NYY,TEX,Yankee Stadium,1,7.583,6.917,50.0,79.8,-16.0
2025-05-22,COL,PHI,Coors Field,2,11.167,11.5,67.0,33.2,-7.0
2025-05-22,DET,CLE,Comerica Park,7,8.083,8.0,54.0,77.0,6.0
2025-05-22,PIT,MIL,PNC Park,13,9.0,8.667,53.0,92.9,10.0
2025-05-22,WSH,ATL,Nationals Park,15,7.667,8.5,62.0,64.8,-9.0
2025-05-23,BOS,BAL,Fenway Park,24,8.75,9.333,55.0,59.1,0.0
2025-05-23,CIN,CHC,Great American Ball Park,19,8.333,8.5,65.0,39.8,8.0
2025-05-23,PIT,MIL,PNC Park,11,7.0,7.0,58.0,52.5,11.0
2025-05-23,WSH,SF,Nationals Park,4,8.0,7.75,66.0,36.7,0.0
2025-05-23,TB,TOR,George M. Steinbrenner Field,4,9.0,8.667,87.0,49.6,0.0
2025-05-23,DET,CLE,Comerica Park,4,8.5,8.5,56.0,61.3,14.0
2025-05-23,NYM,LAD,Citi Field,12,8.5,8.5,59.0,69.2,3.0
2025-05-23,ATL,SD,Truist Park,3,7.833,7.917,75.0,46.2,11.0
2025-05-23,CHW,TEX,Rate Field,5,8.083,7.583,55.0,56.7,-9.0
2025-05-23,MIN,KC,Target Field,4,7.75,8.0,62.0,37.8,-6.0
2025-05-23,STL,ARI,Busch Stadium,7,8.25,8.083,71.0,41.9,4.0
2025-05-23,COL,NYY,Coors Field,5,12.167,11.5,81.0,18.4,-12.0
2025-05-23,LAA,MIA,Angel Stadium,11,8.5,8.333,70.0,72.5,0.0
2025-05-24,BOS,BAL,Fenway Park,11,9.5,9.25,59.0,83.2,-4.0
2025-05-24,BOS,BAL,Fenway Park,3,9.5,9.25,60.0,49.2,0.0
2025-05-24,MIN,KC,Target Field,9,8.0,7.5,63.0,34.1,-4.0
2025-05-24,STL,ARI,Busch Stadium,11,8.0,7.5,70.0,45.8,8.0
2025-05-24,WSH,SF,Nationals Park,3,8.5,8.5,70.0,32.4,-5.0
2025-05-24,PIT,MIL,PNC Park,3,8.25,8.583,61.0,36.7,11.0
2025-05-24,CIN,CHC,Great American Ball Park,10,9.083,9.0,70.0,41.7,3.0
2025-05-24,ATL,SD,Truist Park,8,8.5,9.0,74.0,51.7,7.0
2025-05-24,CHW,TEX,Rate Field,15,8.167,8.5,60.0,44.3,-5.0
2025-05-24,COL,NYY,Coors Field,14,10.5,10.5,66.0,54.1,-8.0
2025-05-24,TB,TOR,George M. Steinbrenner Field,4,9.25,8.333,89.0,51.9,0.0
2025-05-24,DET,CLE,Comerica Park,12,8.0,7.917,63.0,49.2,7.0
2025-05-24,NYM,LAD,Citi Field,7,8.5,8.5,61.0,47.7,11.0
2025-05-24,LAA,MIA,Angel Stadium,8,8.667,8.5,68.0,67.6,0.0
2025-05-25,DET,CLE,Comerica Park,5,7.5,7.0,59.0,47.8,5.0
2025-05-25,BOS,BAL,Fenway Park,6,9.5,9.0,59.0,51.2,0.0
2025-05-25,WSH,SF,Nationals Park,5,8.417,7.5,70.0,40.3,0.0
2025-05-25,PIT,MIL,PNC Park,11,8.167,8.167,63.0,44.3,10.0
2025-05-25,CIN,CHC,Great American Ball Park,19,9.0,8.667,68.0,43.5,0.0
2025-05-25,TB,TOR,George M. Steinbrenner Field,13,9.083,8.5,89.0,50.4,0.0
2025-05-25,MIN,KC,Target Field,3,7.5,7.5,67.0,27.6,-4.0
2025-05-25,CHW,TEX,Rate Field,9,8.25,8.083,58.0,39.7,-7.0
2025-05-25,STL,ARI,Busch Stadium,7,7.5,7.417,62.0,75.0,-9.0
2025-05-25,COL,NYY,Coors Field,9,11.25,10.5,59.0,80.3,0.0
2025-05-25,LAA,MIA,Angel Stadium,3,9.083,9.0,73.0,54.8,8.0
2025-05-25,ATL,SD,Truist Park,8,8.25,8.0,74.0,68.8,5.0
2025-05-25,NYM,LAD,Citi Field,4,8.5,8.667,64.0,44.6,0.0
2025-05-26,DET,SF,Comerica Park,4,8.333,8.417,67.0,40.5,0.0
2025-05-26,MIL,BOS,American Family Field,5,7.583,7.083,62.0,69.3,0.0
2025-05-26,CHC,COL,Wrigley Field,4,8.083,7.5,56.0,48.3,-6.0
2025-05-26,BAL,STL,Oriole Park at Camden Yards,7,9.5,8.917,72.0,34.2,-2.0
2025-05-26,KC,CIN,Kauffman Stadium,11,8.333,7.5,64.0,83.5,0.0
2025-05-26,NYM,CHW,Citi Field,3,8.5,8.5,73.0,31.5,-6.0
2025-05-26,CLE,LAD,Progressive Field,9,8.0,8.0,63.0,44.6,-6.0
2025-05-26,TB,MIN,George M. Steinbrenner Field,9,9.0,9.167,89.0,63.3,12.0
2025-05-26,SD,MIA,Petco Park,7,7.917,7.583,66.0,67.7,0.0
2025-05-26,LAA,NYY,Angel Stadium,6,9.333,9.917,68.0,67.7,2.0
2025-05-27,CLE,LAD,Progressive Field,14,8.5,8.833,68.0,52.2,11.0
2025-05-27,BAL,STL,Oriole Park at Camden Yards,11,9.0,8.5,64.0,69.8,6.0
2025-05-27,DET,SF,Comerica Park,4,7.0,7.5,70.0,40.7,-14.0
2025-05-27,PHI,ATL,Citizens Bank Park,2,8.083,9.0,69.0,41.7,11.0
2025-05-27,TB,MIN,George M. Steinbrenner Field,6,8.167,8.5,89.0,67.7,9.0
2025-05-27,NYM,CHW,Citi Field,10,8.167,8.0,68.0,48.6,7.0
2025-05-27,KC,CIN,Kauffman Stadium,9,8.417,8.0,63.0,77.7,-6.0
2025-05-27,CHC,COL,Wrigley Field,7,7.917,7.083,59.0,53.5,-12.0
2025-05-27,LAA,NYY,Angel Stadium,5,8.833,8.5,68.0,65.4,10.0
2025-05-27,SEA,WSH,T-Mobile Park,10,8.0,8.5,69.0,39.3,0.0
2025-05-27,SD,MIA,Petco Park,14,7.667,8.167,64.0,72.4,7.0
2025-05-28,CLE,LAD,Progressive Field,11,9.0,8.667,59.0,83.5,0.0
2025-05-28,DET,SF,Comerica Park,7,8.0,7.75,58.0,77.6,-7.0
2025-05-28,TB,MIN,George M. Steinbrenner Field,5,8.083,8.0,89.0,56.1,0.0
2025-05-28,NYM,CHW,Citi Field,13,7.667,7.75,63.0,47.4,8.0
2025-05-28,SD,MIA,Petco Park,18,8.333,8.583,65.0,67.7,0.0
2025-05-28,BAL,STL,Oriole Park at Camden Yards,10,8.75,8.083,61.0,93.1,-8.0
2025-05-28,KC,CIN,Kauffman Stadium,5,7.667,7.75,72.0,60.9,0.0
2025-05-28,CHC,COL,Wrigley Field,3,7.75,7.5,56.0,80.3,-7.0
2025-05-28,LAA,NYY,Angel Stadium,1,8.917,8.5,65.0,65.2,8.0
2025-05-28,SEA,WSH,T-Mobile Park,9,8.167,8.083,78.0,39.8,0.0
2025-05-29,PHI,ATL,Citizens Bank Park,9,7.5,7.5,67.0,68.0,-6.0
2025-05-29,PHI,ATL,Citizens Bank Park,12,7.5,7.5,71.0,61.3,0.0
2025-05-29,SEA,WSH,T-Mobile Park,12,7.583,7.583,63.0,56.0,0.0
2025-05-30,CHC,CIN,Wrigley Field,8,8.5,9.0,70.0,49.2,8.0
2025-05-30,BAL,CHW,Oriole Park at Camden Yards,3,8.833,9.083,74.0,64.0,-1.0
2025-05-30,PHI,MIL,Citizens Bank Park,8,9.0,9.667,75.0,57.6,7.0
2025-05-30,TOR,ATH,Rogers Centre,18,8.083,8.583,64.0,46.5,5.0
2025-05-30,CLE,LAA,Progressive Field,5,8.083,8.417,66.0,77.9,0.0
2025-05-30,NYM,COL,Citi Field,6,7.583,7.75,66.0,80.9,9.0
2025-05-30,ATL,BOS,Truist Park,6,9.167,9.25,75.0,51.2,12.0
2025-05-30,TEX,STL,Globe Life Field,12,9.0,8.5,81.0,46.8,-7.0
2025-05-30,KC,DET,Kauffman Stadium,12,8.0,8.5,76.0,54.8,0.0
2025-05-30,SD,PIT,Petco Park,5,7.5,7.167,68.0,81.0,9.0
2025-05-30,SEA,MIN,T-Mobile Park,18,7.167,6.833,72.0,31.2,-9.0
2025-05-30,LAD,NYY,Dodger Stadium,13,8.333,8.917,76.0,55.7,6.0
2025-05-31,CHC,CIN,Wrigley Field,2,7.5,6.833,56.0,51.5,-11.0
2025-05-31,TEX,STL,Globe Life Field,2,8.0,8.5,86.0,32.5,3.0
2025-05-31,BAL,CHW,Oriole Park at Camden Yards,6,9.083,8.5,74.0,52.5,11.0
2025-05-31,PHI,MIL,Citizens Bank Park,24,8.25,7.917,71.0,54.2,0.0
2025-05-31,CLE,LAA,Progressive Field,12,8.167,7.75,55.0,54.9,-16.0
2025-05-31,KC,DET,Kauffman Stadium,1,7.5,8.0,84.0,44.6,10.0
2025-05-31,NYM,COL,Citi Field,10,8.0,8.5,66.0,50.5,14.0
2025-05-31,ATL,BOS,Truist Park,5,8.833,8.5,77.0,40.4,14.0
2025-05-31,LAD,NYY,Dodger Stadium,20,9.5,9.583,84.0,24.3,0.0
2025-05-31,SD,PIT,Petco Park,5,7.5,7.833,71.0,63.9,0.0
2025-06-01,ATL,BOS,Truist Park,4,8.333,8.0,77.0,46.8,7.0
2025-06-01,BAL,CHW,Oriole Park at Camden Yards,5,9.083,8.667,70.0,37.7,5.0
2025-06-01,PHI,MIL,Citizens Bank Park,7,8.333,8.167,68.0,33.4,0.0
2025-06-01,CLE,LAA,Progressive Field,6,8.333,8.417,58.0,42.2,-10.0
2025-06-01,NYM,COL,Citi Field,8,8.333,8.5,64.0,31.5,14.0
2025-06-01,KC,DET,Kauffman Stadium,1,8.5,8.417,84.0,39.9,0.0
2025-06-01,CHC,CIN,Wrigley Field,10,7.5,6.833,59.0,31.8,-11.0
2025-06-01,SEA,MIN,T-Mobile Park,3,7.5,7.333,63.0,46.3,0.0
2025-06-01,SD,PIT,Petco Park,10,8.5,8.583,72.0,84.1,0.0
2025-06-01,LAD,NYY,Dodger Stadium,10,8.5,8.5,81.0,24.6,0.0
2025-06-02,BOS,LAA,Fenway Park,13,9.5,9.5,70.0,33.4,3.0
2025-06-02,CIN,MIL,Great American Ball Park,5,8.917,8.75,77.0,41.3,-5.0
2025-06-02,CHW,DET,Rate Field,14,8.5,8.5,84.0,23.6,-9.0
2025-06-02,SF,SD,Oracle Park,1,7.167,7.5,60.0,60.4,11.0
2025-06-02,LAD,NYM,Dodger Stadium,7,9.0,9.5,69.0,63.3,8.0
2025-06-03,PIT,HOU,PNC Park,3,7.5,6.833,83.0,30.4,0.0
2025-06-03,WSH,CHC,Nationals Park,11,9.167,9.25,81.0,46.2,7.0
2025-06-03,NYY,CLE,Yankee Stadium,5,8.0,8.0,74.0,32.4,0.0
2025-06-03,TOR,PHI,Rogers Centre,11,8.5,8.5,69.0,30.1,9.0
2025-06-03,BOS,LAA,Fenway Park,7,9.5,9.5,71.0,56.0,0.0
2025-06-03,CIN,MIL,Great American Ball Park,6,8.0,8.333,84.0,52.7,-7.0
2025-06-03,ATL,ARI,Truist Park,11,8.583,8.667,84.0,47.2,-10.0
2025-06-03,TB,TEX,George M. Steinbrenner Field,6,8.0,7.25,78.0,87.6,8.0
2025-06-03,CHW,DET,Rate Field,9,8.5,8.083,84.0,40.4,16.0
2025-06-03,STL,KC,Busch Stadium,17,8.5,9.0,86.0,53.0,16.0
2025-06-03,SEA,BAL,T-Mobile Park,6,7.583,7.5,73.0,30.3,5.0
2025-06-03,SF,SD,Oracle Park,5,7.667,7.5,61.0,67.2,10.0
2025-06-03,LAD,NYM,Dodger Stadium,11,9.0,9.167,62.0,86.7,0.0
2025-06-04,CIN,MIL,Great American Ball Park,10,8.667,8.75,85.0,54.6,0.0
2025-06-04,BOS,LAA,Fenway Park,20,9.667,12.5,84.0,31.0,10.0
2025-06-04,PIT,HOU,PNC Park,3,9.0,9.167,86.0,40.1,0.0
2025-06-04,WSH,CHC,Nationals Park,2,8.5,8.0,86.0,62.3,11.0
2025-06-04,NYY,CLE,Yankee Stadium,4,8.75,8.917,78.0,57.3,0.0
2025-06-04,ATL,ARI,Truist Park,3,8.0,7.5,70.0,93.4,0.0
2025-06-04,TB,TEX,George M. Steinbrenner Field,9,9.0,8.5,76.0,90.5,0.0
2025-06-04,CHW,DET,Rate Field,9,8.5,8.0,59.0,83.6,0.0
2025-06-04,SEA,BAL,T-Mobile Park,5,8.25,8.5,68.0,56.2,3.0
2025-06-04,SF,SD,Oracle Park,11,7.333,7.0,58.0,72.2,12.0
2025-06-04,LAD,NYM,Dodger Stadium,7,9.5,10.25,66.0,77.9,5.0
2025-06-05,ATL,ARI,Truist Park,21,9.0,8.833,74.0,78.9,0.0
2025-06-05,STL,KC,Busch Stadium,11,7.5,7.0,67.0,78.4,-6.0
2025-06-05,STL,KC,Busch Stadium,12,7.5,7.0,73.0,75.9,0.0
2025-06-05,CHW,DET,Rate Field,5,8.5,8.167,65.0,65.5,0.0
2025-06-05,SEA,BAL,T-Mobile Park,7,7.5,7.25,67.0,56.6,0.0
2025-06-05,SF,SD,Oracle Park,5,7.333,7.0,64.0,56.6,12.0
2025-06-05,LAD,NYM,Dodger Stadium,11,9.583,9.5,74.0,53.4,0.0
2025-06-05,PIT,HOU,PNC Park,10,7.667,7.5,69.0,87.3,6.0
2025-06-05,WSH,CHC,Nationals Park,8,9.5,9.583,84.0,69.0,2.0
2025-06-05,NYY,CLE,Yankee Stadium,4,8.583,8.417,86.0,52.6,8.0
2025-06-05,TB,TEX,George M. Steinbrenner Field,7,8.917,8.667,87.0,77.1,7.0
2025-06-06,TB,MIA,George M. Steinbrenner Field,7,9.5,8.583,87.0,63.6,8.0
2025-06-06,PIT,PHI,PNC Park,9,9.0,8.667,69.0,90.3,3.0
2025-06-06,WSH,TEX,Nationals Park,2,9.5,9.0,81.0,73.8,6.0
2025-06-06,NYY,BOS,Yankee Stadium,15,9.083,9.0,79.0,49.0,0.0
2025-06-06,DET,CHC,Comerica Park,4,7.0,6.917,72.0,53.1,0.0
2025-06-06,CLE,HOU,Progressive Field,6,8.5,8.083,66.0,86.9,-7.0
2025-06-06,CHW,KC,Rate Field,9,8.083,8.0,67.0,36.2,11.0
2025-06-06,MIN,TOR,Target Field,10,8.5,8.5,71.0,51.1,-4.0
2025-06-06,MIL,SD,American Family Field,2,8.5,8.5,70.0,40.9,0.0
2025-06-06,STL,LAD,Busch Stadium,5,8.5,8.5,71.0,87.2,-6.0
2025-06-06,COL,NYM,Coors Field,6,10.25,10.5,54.0,60.1,0.0
2025-06-06,LAA,SEA,Angel Stadium,9,9.0,8.917,70.0,67.7,10.0
2025-06-06,SF,ATL,Oracle Park,9,7.5,6.917,61.0,80.5,0.0
2025-06-07,DET,CHC,Comerica Park,7,8.5,8.333,77.0,32.3,0.0
2025-06-07,CIN,ARI,Great American Ball Park,7,9.5,9.25,79.0,68.7,5.0
2025-06-07,MIN,TOR,Target Field,9,8.25,7.5,77.0,50.0,0.0
2025-06-07,STL,LAD,Busch Stadium,3,8.333,7.833,71.0,68.5,-6.0
2025-06-07,WSH,TEX,Nationals Park,5,8.25,8.0,82.0,44.7,-7.0
2025-06-07,PIT,PHI,PNC Park,3,8.25,8.167,77.0,45.1,5.0
2025-06-07,SF,ATL,Oracle Park,5,7.417,7.5,61.0,65.1,0.0
2025-06-07,CIN,ARI,Great American Ball Park,14,9.5,9.25,77.0,68.8,3.0
2025-06-07,CLE,HOU,Progressive Field,8,7.333,6.583,68.0,51.2,3.0
2025-06-07,CHW,KC,Rate Field,5,8.0,8.083,72.0,48.2,-9.0
2025-06-07,TB,MIA,George M. Steinbrenner Field,21,8.833,8.5,89.0,61.6,10.0
2025-06-07,NYY,BOS,Yankee Stadium,17,8.0,7.5,73.0,73.2,-11.0
2025-06-07,MIL,SD,American Family Field,7,8.417,8.0,69.0,67.0,-6.0
2025-06-07,LAA,SEA,Angel Stadium,14,8.833,9.0,72.0,70.1,0.0
2025-06-07,COL,NYM,Coors Field,9,10.917,11.167,81.0,29.8,0.0
2025-06-08,TB,MIA,George M. Steinbrenner Field,5,8.667,8.75,89.0,61.6,8.0
2025-06-08,MIL,SD,American Family Field,1,8.167,8.5,77.0,50.0,-9.0
2025-06-08,WSH,TEX,Nationals Park,6,8.833,8.667,72.0,84.2,0.0
2025-06-08,PIT,PHI,PNC Park,3,7.0,6.5,64.0,90.1,-9.0
2025-06-08,CIN,ARI,Great American Ball Park,6,9.5,9.5,72.0,84.3,12.0
2025-06-08,DET,CHC,Comerica Park,4,8.25,8.417,71.0,57.1,-10.0
2025-06-08,CLE,HOU,Progressive Field,6,7.833,7.5,69.0,73.2,8.0
2025-06-08,MIN,TOR,Target Field,9,8.5,8.5,70.0,36.4,16.0
2025-06-08,CHW,KC,Rate Field,12,8.917,8.75,78.0,48.8,-4.0
2025-06-08,STL,LAD,Busch Stadium,10,9.083,9.5,78.0,52.7,8.0
2025-06-08,COL,NYM,Coors Field,18,10.833,10.833,67.0,54.4,-5.0
2025-06-08,SF,ATL,Oracle Park,7,7.833,7.5,60.0,60.8,0.0
2025-06-08,LAA,SEA,Angel Stadium,5,8.583,9.0,75.0,63.4,8.0
2025-06-08,NYY,BOS,Yankee Stadium,18,8.333,7.583,68.0,65.6,-11.0
2025-06-09,CLE,CIN,Progressive Field,11,8.5,9.0,71.0,68.2,10.0
2025-06-09,PIT,MIA,PNC Park,13,8.5,7.833,73.0,78.5,0.0
2025-06-09,PHI,CHC,Citizens Bank Park,7,7.5,7.5,71.0,84.2,0.0
2025-06-09,BOS,TB,Fenway Park,18,8.917,8.167,61.0,100.0,-4.0
2025-06-09,STL,TOR,Busch Stadium,9,8.5,8.5,76.0,33.7,0.0
2025-06-09,LAA,ATH,Angel Stadium,11,9.0,9.0,70.0,70.2,8.0
2025-06-09,SD,LAD,Petco Park,15,8.0,8.333,65.0,75.2,0.0
2025-06-10,BAL,DET,Oriole Park at Camden Yards,8,9.0,8.833,81.0,44.3,7.0
2025-06-10,CLE,CIN,Progressive Field,1,8.25,8.167,72.0,44.3,0.0
2025-06-10,PIT,MIA,PNC Park,5,8.083,7.75,74.0,44.2,12.0
2025-06-10,PHI,CHC,Citizens Bank Park,12,9.083,9.5,77.0,49.1,0.0
2025-06-10,NYM,WSH,Citi Field,9,7.5,7.917,73.0,73.2,7.0
2025-06-10,BOS,TB,Fenway Park,4,9.25,9.333,59.0,93.0,2.0
2025-06-10,MIN,TEX,Target Field,20,8.583,9.0,81.0,39.4,7.0
2025-06-10,KC,NYY,Kauffman Stadium,12,8.25,8.5,84.0,48.8,6.0
2025-06-10,MIL,ATL,American Family Field,5,8.583,8.0,69.0,72.3,0.0
2025-06-10,STL,TOR,Busch Stadium,19,8.417,8.083,79.0,45.1,3.0
2025-06-10,COL,SF,Coors Field,11,11.417,11.083,84.0,29.1,5.0
2025-06-10,LAA,ATH,Angel Stadium,3,9.0,9.0,73.0,70.4,9.0
2025-06-10,SD,LAD,Petco Park,12,8.333,8.5,65.0,78.1,0.0
2025-06-11,PIT,MIA,PNC Park,7,8.5,8.5,73.0,45.0,9.0
2025-06-11,PHI,CHC,Citizens Bank Park,9,8.917,8.75,81.0,35.6,8.0
2025-06-11,CLE,CIN,Progressive Field,13,8.5,8.5,77.0,42.3,0.0
2025-06-11,MIL,ATL,American Family Field,8,8.25,7.833,83.0,42.7,-13.0
2025-06-11,STL,TOR,Busch Stadium,7,8.5,8.5,83.0,39.0,0.0
2025-06-11,LAA,ATH,Angel Stadium,11,10.0,9.5,78.0,59.4,8.0
2025-06-11,SD,LAD,Petco Park,7,9.5,9.417,66.0,75.5,8.0
2025-06-11,BAL,DET,Oriole Park at Camden Yards,11,9.0,8.833,84.0,41.4,6.0
2025-06-11,NYM,WSH,Citi Field,5,8.083,8.5,81.0,35.3,9.0
2025-06-11,BOS,TB,Fenway Park,7,9.583,9.5,80.0,46.8,3.0
2025-06-11,MIN,TEX,Target Field,8,8.5,8.5,68.0,67.9,-6.0
2025-06-11,KC,NYY,Kauffman Stadium,9,9.0,8.5,86.0,64.9,0.0
2025-06-11,COL,SF,Coors Field,17,10.417,10.417,81.0,38.5,0.0
2025-06-12,NYM,WSH,Citi Field,7,8.417,8.5,87.0,34.8,9.0
2025-06-12,MIN,TEX,Target Field,19,8.333,8.5,68.0,61.0,-9.0
2025-06-12,COL,SF,Coors Field,15,11.0,11.083,87.0,21.4,0.0
2025-06-12,BAL,DET,Oriole Park at Camden Yards,5,8.083,7.667,88.0,37.8,-7.0
2025-06-12,KC,NYY,Kauffman Stadium,1,8.917,8.417,78.0,55.8,0.0
2025-06-12,CHC,PIT,Wrigley Field,5,7.583,7.5,64.0,65.2,-10.0
2025-06-13,CHC,PIT,Wrigley Field,3,7.167,6.667,69.0,84.1,0.0
2025-06-13,PHI,TOR,Citizens Bank Park,8,8.25,7.75,82.0,40.3,0.0
2025-06-13,WSH,MIA,Nationals Park,20,9.0,8.667,86.0,67.2,-7.0
2025-06-13,BAL,LAA,Oriole Park at Camden Yards,2,10.0,9.667,86.0,79.1,0.0
2025-06-13,DET,CIN,Comerica Park,16,8.0,8.0,68.0,83.7,-9.0
2025-06-13,NYM,TB,Citi Field,12,8.167,8.0,77.0,46.2,0.0
2025-06-13,BOS,NYY,Fenway Park,3,8.5,8.167,65.0,74.8,-5.0
2025-06-13,ATL,COL,Truist Park,16,9.083,8.5,84.0,74.0,-7.0
2025-06-13,KC,ATH,Kauffman Stadium,10,8.833,8.5,80.0,71.3,-7.0
2025-06-13,SEA,CLE,T-Mobile Park,9,7.0,7.5,62.0,59.5,5.0
2025-06-13,LAD,SF,Dodger Stadium,8,7.5,7.5,70.0,70.4,0.0
2025-06-14,WSH,MIA,Nationals Park,7,9.0,9.0,80.0,64.9,-2.0
2025-06-14,DET,CIN,Comerica Park,12,7.917,7.917,71.0,63.2,-10.0
2025-06-14,CHC,PIT,Wrigley Field,3,7.5,7.0,64.0,65.8,-8.0
2025-06-14,BAL,LAA,Oriole Park at Camden Yards,11,9.333,9.083,83.0,71.5,-2.0
2025-06-14,PHI,TOR,Citizens Bank Park,5,8.5,8.167,65.0,87.0,-9.0
2025-06-14,KC,ATH,Kauffman Stadium,4,9.5,9.5,86.0,55.0,0.0
2025-06-14,NYM,TB,Citi Field,12,7.5,7.083,64.0,80.7,-9.0
2025-06-14,ATL,COL,Truist Park,5,9.083,8.5,86.0,84.6,8.0
2025-06-14,MIL,STL,American Family Field,13,8.25,8.333,67.0,67.4,0.0
2025-06-14,BOS,NYY,Fenway Park,7,8.5,8.5,61.0,80.3,0.0
2025-06-14,SEA,CLE,T-Mobile Park,7,7.0,6.833,67.0,41.7,0.0
2025-06-14,LAD,SF,Dodger Stadium,16,8.917,9.167,72.0,59.5,0.0
2025-06-15,DET,CIN,Comerica Park,12,8.833,8.583,75.0,39.1,-9.0
2025-06-15,BAL,LAA,Oriole Park at Camden Yards,13,9.0,8.5,68.0,87.0,-5.0
2025-06-15,PHI,TOR,Citizens Bank Park,15,7.5,6.75,62.0,86.8,-7.0
2025-06-15,ATL,COL,Truist Park,11,8.417,8.917,81.0,64.9,-6.0
2025-06-15,WSH,MIA,Nationals Park,4,7.75,7.5,65.0,84.1,-6.0
2025-06-15,BOS,NYY,Fenway Park,2,8.5,8.417,64.0,67.2,-3.0
2025-06-15,NYM,TB,Citi Field,9,8.0,7.917,62.0,77.7,-4.0
2025-06-15,KC,ATH,Kauffman Stadium,5,9.0,8.5,83.0,60.8,-2.0
2025-06-15,MIL,STL,American Family Field,5,8.417,8.0,70.0,75.2,-6.0
2025-06-15,CHC,PIT,Wrigley Field,5,7.667,7.25,75.0,47.2,-8.0
2025-06-15,SEA,CLE,T-Mobile Park,6,7.583,8.167,65.0,43.4,0.0
2025-06-15,LAD,SF,Dodger Stadium,9,9.0,8.917,81.0,37.8,3.0
2025-06-16,WSH,COL,Nationals Park,10,9.0,8.5,66.0,93.3,-5.0
2025-06-16,NYY,LAA,Yankee Stadium,1,8.5,8.0,68.0,80.9,-9.0
2025-06-16,TB,BAL,George M. Steinbrenner Field,8,9.0,8.25,89.0,65.6,0.0
2025-06-16,SEA,BOS,T-Mobile Park,2,7.5,7.0,69.0,27.9,0.0
2025-06-16,LAD,SD,Dodger Stadium,9,8.5,8.833,77.0,37.7,0.0
2025-06-17,DET,PIT,Comerica Park,10,8.417,8.0,83.0,55.0,-12.0
2025-06-17,WSH,COL,Nationals Park,16,9.5,8.833,80.0,81.9,2.0
2025-06-17,NYY,LAA,Yankee Stadium,4,9.167,8.917,67.0,87.0,-5.0
2025-06-17,TOR,ARI,Rogers Centre,9,8.5,8.667,69.0,69.0,8.0
2025-06-17,CIN,MIN,Great American Ball Park,11,8.75,8.417,77.0,84.6,-6.0
2025-06-17,ATL,NYM,Truist Park,9,8.25,8.417,72.0,87.3,0.0
2025-06-17,TB,BAL,George M. Steinbrenner Field,6,9.167,9.333,87.0,63.3,10.0
2025-06-17,CHW,STL,Rate Field,14,8.167,9.083,85.0,45.2,0.0
2025-06-17,CHC,MIL,Wrigley Field,8,9.167,9.5,90.0,46.7,9.0
2025-06-17,SEA,BOS,T-Mobile Park,8,7.5,7.083,73.0,43.9,9.0
2025-06-17,SF,CLE,Oracle Park,5,7.25,7.0,63.0,57.9,10.0
2025-06-17,LAD,SD,Dodger Stadium,14,9.583,9.917,81.0,39.0,0.0
2025-06-18,SEA,BOS,T-Mobile Park,4,6.833,6.5,70.0,48.5,-5.0
2025-06-18,WSH,COL,Nationals Park,4,9.5,9.5,78.0,90.5,12.0
2025-06-18,NYY,LAA,Yankee Stadium,5,9.333,9.5,80.0,69.0,-8.0
2025-06-18,ATL,NYM,Truist Park,5,8.167,7.5,77.0,84.6,-7.0
2025-06-18,TB,BAL,George M. Steinbrenner Field,20,9.25,8.583,87.0,63.4,6.0
2025-06-18,SF,CLE,Oracle Park,6,7.583,8.333,69.0,60.4,10.0
2025-06-18,LAD,SD,Dodger Stadium,7,9.417,9.5,77.0,40.1,0.0
2025-06-19,CIN,MIN,Great American Ball Park,17,9.0,9.833,75.0,68.8,0.0
2025-06-19,WSH,COL,Nationals Park,7,9.5,9.75,90.0,51.9,0.0
2025-06-19,NYY,LAA,Yankee Stadium,10,8.917,10.083,89.0,62.3,11.0
2025-06-19,DET,PIT,Comerica Park,11,7.0,7.083,64.0,89.9,13.0
2025-06-19,DET,PIT,Comerica Park,12,7.0,7.083,71.0,57.6,9.0
2025-06-19,CHW,STL,Rate Field,9,8.25,8.917,76.0,50.9,6.0
2025-06-19,CHW,STL,Rate Field,14,8.25,8.917,79.0,50.9,0.0
